trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1934,11:35:00,11:35:00,27,8,0,0,17.0350
1934,11:42:00,11:42:00,145,9,0,0,20.4833
1934,11:47:00,11:47:00,136,10,0,0,22.7513
1934,11:50:00,11:50:00,87,11,0,0,23.8258
1934,11:54:00,11:54:00,81,12,0,0,25.4345
1934,11:57:00,11:57:00,140,13,0,0,26.7169
1934,12:01:00,12:01:00,61,14,0,0,28.4165
1934,12:04:00,12:04:00,112,15,0,0,29.1241
1934,12:07:00,12:07:00,23,16,0,0,30.0250
1934,12:10:00,12:10:00,37,17,0,0,30.5528
1934,12:16:00,12:16:00,106,18,0,0,32.8006
1934,12:25:00,12:25:00,38187,19,0,0,38.2343
1934,12:40:00,12:40:00,105,20,0,0,43.2223
1935,17:03:00,17:03:00,35,1,0,0,0.0000
1935,17:10:00,17:10:00,34,2,0,0,4.2085
1935,17:13:00,17:13:00,94,3,0,0,4.8159
1935,17:19:00,17:19:00,91,4,0,0,8.5070
1935,17:23:00,17:23:00,92,5,0,0,10.7477
1935,17:27:00,17:27:00,30,6,0,0,12.8519
1935,17:31:00,17:31:00,77,7,0,0,15.0174
1935,17:35:00,17:35:00,27,8,0,0,17.0350
1935,17:42:00,17:42:00,145,9,0,0,20.4833
1935,17:47:00,17:47:00,136,10,0,0,22.7513
1935,17:50:00,17:50:00,87,11,0,0,23.8258
1935,17:54:00,17:54:00,81,12,0,0,25.4345
1935,17:57:00,17:57:00,140,13,0,0,26.7169
1935,18:01:00,18:01:00,61,14,0,0,28.4165
1935,18:04:00,18:04:00,112,15,0,0,29.1241
1935,18:07:00,18:07:00,23,16,0,0,30.0250
1935,18:10:00,18:10:00,37,17,0,0,30.5528
1935,18:16:00,18:16:00,106,18,0,0,32.8006
1935,18:27:00,18:27:00,38187,19,0,0,38.2343
1935,18:41:00,18:41:00,105,20,0,0,43.2223
1936,23:03:00,23:03:00,35,1,0,0,0.0000
1936,23:10:00,23:10:00,34,2,0,0,4.2085
1936,23:13:00,23:13:00,94,3,0,0,4.8159
1936,23:19:00,23:19:00,91,4,0,0,8.5070
1936,23:23:00,23:23:00,92,5,0,0,10.7477
1936,23:27:00,23:27:00,30,6,0,0,12.8519
1936,23:31:00,23:31:00,77,7,0,0,15.0174
1936,23:35:00,23:35:00,27,8,0,0,17.0350
1936,23:42:00,23:42:00,145,9,0,0,20.4833
1936,23:47:00,23:47:00,136,10,0,0,22.7513
1936,23:50:00,23:50:00,87,11,0,0,23.8258
1936,23:54:00,23:54:00,81,12,0,0,25.4345
1936,23:57:00,23:57:00,140,13,0,0,26.7169
1936,24:01:00,24:01:00,61,14,0,0,28.4165
1936,24:04:00,24:04:00,112,15,0,0,29.1241
1936,24:07:00,24:07:00,23,16,0,0,30.0250
1936,24:10:00,24:10:00,37,17,0,0,30.5528
1936,24:16:00,24:16:00,106,18,0,0,32.8006
1936,24:25:00,24:25:00,38187,19,0,0,38.2343
1936,24:39:00,24:39:00,105,20,0,0,43.2223
1937,08:03:00,08:03:00,35,1,0,0,0.0000
1937,08:10:00,08:10:00,34,2,0,0,4.2085
1937,08:13:00,08:13:00,94,3,0,0,4.8159
1937,08:19:00,08:19:00,91,4,0,0,8.5070
1937,08:23:00,08:23:00,92,5,0,0,10.7477
1937,08:27:00,08:27:00,30,6,0,0,12.8519
1937,08:31:00,08:31:00,77,7,0,0,15.0174
1937,08:35:00,08:35:00,27,8,0,0,17.0350
1937,08:42:00,08:42:00,145,9,0,0,20.4833
1937,08:47:00,08:47:00,136,10,0,0,22.7513
1937,08:50:00,08:50:00,87,11,0,0,23.8258
1937,08:54:00,08:54:00,81,12,0,0,25.4345
1937,08:57:00,08:57:00,140,13,0,0,26.7169
1937,09:00:00,09:00:00,97,14,0,0,27.4884
1937,09:04:00,09:04:00,112,15,0,0,29.1241
1937,09:07:00,09:07:00,23,16,0,0,30.0250
1937,09:10:00,09:10:00,37,17,0,0,30.5528
1937,09:16:00,09:16:00,106,18,0,0,32.8006
1937,09:25:00,09:25:00,38187,19,0,0,38.2343
1937,09:39:00,09:39:00,105,20,0,0,43.2223
1938,10:03:00,10:03:00,35,1,0,0,0.0000
1938,10:10:00,10:10:00,34,2,0,0,4.2085
1938,10:13:00,10:13:00,94,3,0,0,4.8159
1938,10:19:00,10:19:00,91,4,0,0,8.5070
1938,10:23:00,10:23:00,92,5,0,0,10.7477
1938,10:27:00,10:27:00,30,6,0,0,12.8519
1938,10:31:00,10:31:00,77,7,0,0,15.0174
1938,10:35:00,10:35:00,27,8,0,0,17.0350
1938,10:42:00,10:42:00,145,9,0,0,20.4833
1938,10:47:00,10:47:00,136,10,0,0,22.7513
1938,10:50:00,10:50:00,87,11,0,0,23.8258
1938,10:54:00,10:54:00,81,12,0,0,25.4345
1938,10:57:00,10:57:00,140,13,0,0,26.7169
1938,11:00:00,11:00:00,97,14,0,0,27.4884
1938,11:04:00,11:04:00,112,15,0,0,29.1241
1938,11:07:00,11:07:00,23,16,0,0,30.0250
1938,11:10:00,11:10:00,37,17,0,0,30.5528
1938,11:16:00,11:16:00,106,18,0,0,32.8006
1938,11:25:00,11:25:00,38187,19,0,0,38.2343
1938,11:39:00,11:39:00,105,20,0,0,43.2223
1939,14:03:00,14:03:00,35,1,0,0,0.0000
1939,14:10:00,14:10:00,34,2,0,0,4.2085
1939,14:13:00,14:13:00,94,3,0,0,4.8159
1939,14:19:00,14:19:00,91,4,0,0,8.5070
1939,14:23:00,14:23:00,92,5,0,0,10.7477
1939,14:27:00,14:27:00,30,6,0,0,12.8519
1939,14:31:00,14:31:00,77,7,0,0,15.0174
1939,14:35:00,14:35:00,27,8,0,0,17.0350
1939,14:42:00,14:42:00,145,9,0,0,20.4833
1939,14:47:00,14:47:00,136,10,0,0,22.7513
1939,14:50:00,14:50:00,87,11,0,0,23.8258
1939,14:54:00,14:54:00,81,12,0,0,25.4345
1939,14:57:00,14:57:00,140,13,0,0,26.7169
1939,15:00:00,15:00:00,97,14,0,0,27.4884
1939,15:04:00,15:04:00,112,15,0,0,29.1241
1939,15:07:00,15:07:00,23,16,0,0,30.0250
1939,15:10:00,15:10:00,37,17,0,0,30.5528
1939,15:16:00,15:16:00,106,18,0,0,32.8006
1939,15:25:00,15:25:00,38187,19,0,0,38.2343
1939,15:39:00,15:39:00,105,20,0,0,43.2223
1940,20:03:00,20:03:00,35,1,0,0,0.0000
1940,20:10:00,20:10:00,34,2,0,0,4.2085
1940,20:13:00,20:13:00,94,3,0,0,4.8159
1940,20:19:00,20:19:00,91,4,0,0,8.5070
1940,20:23:00,20:23:00,92,5,0,0,10.7477
1940,20:27:00,20:27:00,30,6,0,0,12.8519
1940,20:31:00,20:31:00,77,7,0,0,15.0174
1940,20:35:00,20:35:00,27,8,0,0,17.0350
1940,20:42:00,20:42:00,145,9,0,0,20.4833
1940,20:47:00,20:47:00,136,10,0,0,22.7513
1940,20:50:00,20:50:00,87,11,0,0,23.8258
1940,20:54:00,20:54:00,81,12,0,0,25.4345
1940,20:57:00,20:57:00,140,13,0,0,26.7169
1940,21:00:00,21:00:00,97,14,0,0,27.4884
1940,21:04:00,21:04:00,112,15,0,0,29.1241
1940,21:07:00,21:07:00,23,16,0,0,30.0250
1940,21:10:00,21:10:00,37,17,0,0,30.5528
1940,21:16:00,21:16:00,106,18,0,0,32.8006
1940,21:25:00,21:25:00,38187,19,0,0,38.2343
1940,21:39:00,21:39:00,105,20,0,0,43.2223
1941,06:02:00,06:02:00,145,1,0,0,0.0000
1941,06:06:00,06:06:00,136,2,0,0,2.2680
1941,06:09:00,06:09:00,87,3,0,0,3.3424
1941,06:13:00,06:13:00,81,4,0,0,4.9511
1941,06:16:00,06:16:00,140,5,0,0,6.2335
1941,06:18:00,06:18:00,97,6,0,0,7.0051
1941,06:20:00,06:20:00,61,7,0,0,7.9331
1941,06:22:00,06:22:00,112,8,0,0,8.6409
1941,06:24:00,06:24:00,23,9,0,0,9.5419
1941,06:26:00,06:26:00,37,10,0,0,10.0697
1941,06:31:00,06:31:00,106,11,0,0,12.3174
1941,06:47:00,06:47:00,63,12,0,0,20.1057
1942,07:55:00,07:55:00,145,1,0,0,0.0000
1942,07:59:00,07:59:00,136,2,0,0,2.2680
1942,08:02:00,08:02:00,87,3,0,0,3.3424
1942,08:06:00,08:06:00,81,4,0,0,4.9511
1942,08:09:00,08:09:00,140,5,0,0,6.2335
1942,08:11:00,08:11:00,97,6,0,0,7.0051
1942,08:14:00,08:14:00,61,7,0,0,7.9331
1942,08:16:00,08:16:00,112,8,0,0,8.6409
1942,08:19:00,08:19:00,23,9,0,0,9.5419
1942,08:21:00,08:21:00,37,10,0,0,10.0697
1942,08:26:00,08:26:00,106,11,0,0,12.3174
1942,08:42:00,08:42:00,63,12,0,0,20.1057
1943,08:30:00,08:30:00,145,1,0,0,0.0000
1943,08:34:00,08:34:00,136,2,0,0,2.2680
1943,08:37:00,08:37:00,87,3,0,0,3.3424
1943,08:40:00,08:40:00,81,4,0,0,4.9511
1943,08:43:00,08:43:00,140,5,0,0,6.2335
1943,08:45:00,08:45:00,97,6,0,0,7.0051
1943,08:48:00,08:48:00,61,7,0,0,7.9331
1943,08:50:00,08:50:00,112,8,0,0,8.6409
1943,08:52:00,08:52:00,23,9,0,0,9.5419
1943,08:54:00,08:54:00,37,10,0,0,10.0697
1943,08:59:00,08:59:00,106,11,0,0,12.3174
1943,09:15:00,09:15:00,63,12,0,0,20.1057
1944,17:00:00,17:00:00,145,1,0,0,0.0000
1944,17:04:00,17:04:00,136,2,0,0,2.2680
1944,17:07:00,17:07:00,87,3,0,0,3.3424
1944,17:10:00,17:10:00,81,4,0,0,4.9511
1944,17:13:00,17:13:00,140,5,0,0,6.2335
1944,17:15:00,17:15:00,97,6,0,0,7.0051
1944,17:17:00,17:17:00,61,7,0,0,7.9331
1944,17:20:00,17:20:00,112,8,0,0,8.6409
1944,17:22:00,17:22:00,23,9,0,0,9.5419
1944,17:24:00,17:24:00,37,10,0,0,10.0697
1944,17:29:00,17:29:00,106,11,0,0,12.3174
1944,17:45:00,17:45:00,63,12,0,0,20.1057
1945,18:00:00,18:00:00,145,1,0,0,0.0000
1945,18:04:00,18:04:00,136,2,0,0,2.2680
1945,18:07:00,18:07:00,87,3,0,0,3.3424
1945,18:10:00,18:10:00,81,4,0,0,4.9511
1945,18:13:00,18:13:00,140,5,0,0,6.2335
1945,18:15:00,18:15:00,97,6,0,0,7.0051
1945,18:17:00,18:17:00,61,7,0,0,7.9331
1945,18:20:00,18:20:00,112,8,0,0,8.6409
1945,18:22:00,18:22:00,23,9,0,0,9.5419
1945,18:24:00,18:24:00,37,10,0,0,10.0697
1945,18:29:00,18:29:00,106,11,0,0,12.3174
1945,18:45:00,18:45:00,63,12,0,0,20.1057
1946,19:00:00,19:00:00,145,1,0,0,0.0000
1946,19:04:00,19:04:00,136,2,0,0,2.2680
1946,19:07:00,19:07:00,87,3,0,0,3.3424
1946,19:10:00,19:10:00,81,4,0,0,4.9511
1946,19:13:00,19:13:00,140,5,0,0,6.2335
1946,19:15:00,19:15:00,97,6,0,0,7.0051
1946,19:17:00,19:17:00,61,7,0,0,7.9331
1946,19:20:00,19:20:00,112,8,0,0,8.6409
1946,19:22:00,19:22:00,23,9,0,0,9.5419
1946,19:24:00,19:24:00,37,10,0,0,10.0697
1946,19:29:00,19:29:00,106,11,0,0,12.3174
1946,19:45:00,19:45:00,63,12,0,0,20.1057
1947,06:40:00,06:40:00,35,1,0,0,0.0000
1947,06:47:00,06:47:00,34,2,0,0,4.2085
1947,06:50:00,06:50:00,94,3,0,0,4.8159
1947,06:56:00,06:56:00,91,4,0,0,8.5070
1947,07:00:00,07:00:00,92,5,0,0,10.7477
1947,07:04:00,07:04:00,30,6,0,0,12.8519
1947,07:08:00,07:08:00,77,7,0,0,15.0174
1947,07:12:00,07:12:00,27,8,0,0,17.0350
1947,07:18:00,07:18:00,145,9,0,0,20.4833
1947,07:22:00,07:22:00,136,10,0,0,22.7513
1947,07:25:00,07:25:00,87,11,0,0,23.8258
1947,07:29:00,07:29:00,81,12,0,0,25.4345
1947,07:32:00,07:32:00,140,13,0,0,26.7169
1947,07:37:00,07:37:00,112,14,0,0,29.1241
1947,07:40:00,07:40:00,23,15,0,0,30.0250
1947,07:46:00,07:46:00,106,16,0,0,32.8006
1947,07:57:00,07:57:00,38187,17,0,0,38.2343
1947,08:09:00,08:09:00,105,18,0,0,43.2223
1948,05:16:00,05:16:00,54,1,0,0,0.0000
1948,05:27:00,05:27:00,93,2,0,0,7.3807
1948,05:31:00,05:31:00,101,3,0,0,9.5714
1948,05:37:00,05:37:00,67,4,0,0,12.0591
1948,05:41:00,05:41:00,39472,5,0,0,14.4854
1948,05:50:00,05:50:00,35,6,0,0,19.4331
1948,05:58:00,05:58:00,34,7,0,0,23.6417
1948,06:00:00,06:00:00,94,8,0,0,24.2491
1948,06:07:00,06:07:00,91,9,0,0,27.9402
1948,06:10:00,06:10:00,92,10,0,0,30.1809
1948,06:14:00,06:14:00,30,11,0,0,32.2850
1948,06:18:00,06:18:00,77,12,0,0,34.4506
1948,06:22:00,06:22:00,27,13,0,0,36.4682
1948,06:29:00,06:29:00,145,14,0,0,39.9165
1948,06:33:00,06:33:00,136,15,0,0,42.1845
1948,06:36:00,06:36:00,87,16,0,0,43.2589
1948,06:39:00,06:39:00,81,17,0,0,44.8676
1948,06:43:00,06:43:00,140,18,0,0,46.1500
1948,06:45:00,06:45:00,97,19,0,0,46.9216
1948,06:47:00,06:47:00,61,20,0,0,47.8496
1948,06:50:00,06:50:00,112,21,0,0,48.5574
1948,06:52:00,06:52:00,23,22,0,0,49.4583
1948,06:55:00,06:55:00,37,23,0,0,49.9862
1948,07:00:00,07:00:00,106,24,0,0,52.2339
1948,07:18:00,07:18:00,63,25,0,0,60.0222
1949,07:05:00,07:05:00,35,1,0,0,0.0000
1949,07:12:00,07:12:00,34,2,0,0,4.2085
1949,07:19:00,07:19:00,91,3,0,0,8.5068
1949,07:23:00,07:23:00,92,4,0,0,10.7475
1949,07:27:00,07:27:00,30,5,0,0,12.8517
1949,07:31:00,07:31:00,77,6,0,0,15.0172
1949,07:35:00,07:35:00,27,7,0,0,17.0348
1949,07:42:00,07:42:00,145,8,0,0,20.4831
1949,07:47:00,07:47:00,136,9,0,0,22.7511
1949,07:50:00,07:50:00,87,10,0,0,23.8256
1949,07:54:00,07:54:00,81,11,0,0,25.4343
1949,07:57:00,07:57:00,140,12,0,0,26.7167
1949,08:01:00,08:01:00,61,13,0,0,28.4163
1949,08:04:00,08:04:00,112,14,0,0,29.1239
1949,08:07:00,08:07:00,23,15,0,0,30.0248
1949,08:10:00,08:10:00,37,16,0,0,30.5527
1949,08:16:00,08:16:00,106,17,0,0,32.8004
1949,08:25:00,08:25:00,38187,18,0,0,38.2341
1949,08:39:00,08:39:00,105,19,0,0,43.2222
1950,05:05:00,05:05:00,35,1,0,0,0.0000
1950,05:12:00,05:12:00,34,2,0,0,4.2085
1950,05:13:00,05:13:00,94,3,0,0,4.8159
1950,05:19:00,05:19:00,91,4,0,0,8.5070
1950,05:23:00,05:23:00,92,5,0,0,10.7477
1950,05:27:00,05:27:00,30,6,0,0,12.8519
1950,05:31:00,05:31:00,77,7,0,0,15.0174
1950,05:35:00,05:35:00,27,8,0,0,17.0350
1950,05:42:00,05:42:00,145,9,0,0,20.4833
1950,05:47:00,05:47:00,136,10,0,0,22.7513
1950,05:50:00,05:50:00,87,11,0,0,23.8258
1950,05:54:00,05:54:00,81,12,0,0,25.4345
1950,05:57:00,05:57:00,140,13,0,0,26.7169
1950,06:01:00,06:01:00,61,14,0,0,28.4165
1950,06:04:00,06:04:00,112,15,0,0,29.1241
1950,06:07:00,06:07:00,23,16,0,0,30.0250
1950,06:10:00,06:10:00,37,17,0,0,30.5528
1950,06:16:00,06:16:00,106,18,0,0,32.8006
1950,06:32:00,06:32:00,38187,19,0,0,38.2343
1950,06:45:00,06:45:00,105,20,0,0,43.2223
1951,06:04:00,06:04:00,35,1,0,0,0.0000
1951,06:11:00,06:11:00,34,2,0,0,4.2085
1951,06:13:00,06:13:00,94,3,0,0,4.8159
1951,06:19:00,06:19:00,91,4,0,0,8.5070
1951,06:23:00,06:23:00,92,5,0,0,10.7477
1951,06:27:00,06:27:00,30,6,0,0,12.8519
1951,06:31:00,06:31:00,77,7,0,0,15.0174
1951,06:35:00,06:35:00,27,8,0,0,17.0350
1951,06:42:00,06:42:00,145,9,0,0,20.4833
1951,06:47:00,06:47:00,136,10,0,0,22.7513
1951,06:50:00,06:50:00,87,11,0,0,23.8258
1951,06:54:00,06:54:00,81,12,0,0,25.4345
1951,06:57:00,06:57:00,140,13,0,0,26.7169
1951,07:00:00,07:00:00,97,14,0,0,27.4884
1951,07:04:00,07:04:00,112,15,0,0,29.1241
1951,07:07:00,07:07:00,23,16,0,0,30.0250
1951,07:10:00,07:10:00,37,17,0,0,30.5528
1951,07:16:00,07:16:00,106,18,0,0,32.8006
1951,07:25:00,07:25:00,38187,19,0,0,38.2343
1951,07:39:00,07:39:00,105,20,0,0,43.2223
1952,24:02:00,24:02:00,105,1,0,0,0.0000
1952,24:11:00,24:11:00,38187,2,0,0,4.9884
1952,24:21:00,24:21:00,106,3,0,0,10.4222
1952,24:28:00,24:28:00,23,4,0,0,13.1977
1952,24:31:00,24:31:00,112,5,0,0,14.0972
1952,24:36:00,24:36:00,140,6,0,0,16.4953
1952,24:39:00,24:39:00,81,7,0,0,17.7777
1952,24:43:00,24:43:00,87,8,0,0,19.3864
1952,24:47:00,24:47:00,136,9,0,0,20.4608
1952,24:52:00,24:52:00,145,10,0,0,22.7284
1952,24:59:00,24:59:00,27,11,0,0,26.1547
1952,25:03:00,25:03:00,77,12,0,0,28.1500
1952,25:08:00,25:08:00,30,13,0,0,30.3153
1952,25:12:00,25:12:00,92,14,0,0,32.4038
1952,25:17:00,25:17:00,91,15,0,0,34.6343
1952,25:24:00,25:24:00,94,16,0,0,38.3254
1952,25:26:00,25:26:00,34,17,0,0,38.9017
1952,25:36:00,25:36:00,35,18,0,0,43.1008
1953,24:02:00,24:02:00,105,1,0,0,0.0000
1953,24:11:00,24:11:00,38187,2,0,0,4.9884
1953,24:21:00,24:21:00,106,3,0,0,10.4222
1953,24:28:00,24:28:00,23,4,0,0,13.1977
1953,24:31:00,24:31:00,112,5,0,0,14.0972
1953,24:36:00,24:36:00,140,6,0,0,16.4953
1953,24:39:00,24:39:00,81,7,0,0,17.7777
1953,24:43:00,24:43:00,87,8,0,0,19.3864
1953,24:47:00,24:47:00,136,9,0,0,20.4608
1953,24:52:00,24:52:00,145,10,0,0,22.7284
1953,24:59:00,24:59:00,27,11,0,0,26.1547
1953,25:03:00,25:03:00,77,12,0,0,28.1500
1953,25:08:00,25:08:00,30,13,0,0,30.3153
1953,25:12:00,25:12:00,92,14,0,0,32.4038
1953,25:17:00,25:17:00,91,15,0,0,34.6343
1953,25:24:00,25:24:00,94,16,0,0,38.3254
1953,25:26:00,25:26:00,34,17,0,0,38.9017
1953,25:36:00,25:36:00,35,18,0,0,43.1008
1954,24:56:00,24:56:00,105,1,0,0,0.0000
1954,25:05:00,25:05:00,38187,2,0,0,4.9884
1954,25:15:00,25:15:00,106,3,0,0,10.4222
1954,25:20:00,25:20:00,37,4,0,0,12.6699
1954,25:22:00,25:22:00,23,5,0,0,13.1977
1954,25:25:00,25:25:00,112,6,0,0,14.0972
1954,25:27:00,25:27:00,61,7,0,0,14.8047
1954,25:30:00,25:30:00,97,8,0,0,15.7328
1954,25:32:00,25:32:00,140,9,0,0,16.4953
1954,25:35:00,25:35:00,81,10,0,0,17.7777
1954,25:39:00,25:39:00,87,11,0,0,19.3864
1954,25:43:00,25:43:00,136,12,0,0,20.4608
1954,25:49:00,25:49:00,145,13,0,0,22.7284
1954,25:55:00,25:55:00,27,14,0,0,26.1547
1954,25:59:00,25:59:00,77,15,0,0,28.1500
1954,26:04:00,26:04:00,30,16,0,0,30.3153
1954,26:08:00,26:08:00,92,17,0,0,32.4038
1954,26:13:00,26:13:00,91,18,0,0,34.6343
1954,26:20:00,26:20:00,34,19,0,0,38.9015
1954,26:30:00,26:30:00,35,20,0,0,43.1006
1955,24:56:00,24:56:00,105,1,0,0,0.0000
1955,25:05:00,25:05:00,38187,2,0,0,4.9884
1955,25:15:00,25:15:00,106,3,0,0,10.4222
1955,25:20:00,25:20:00,37,4,0,0,12.6699
1955,25:22:00,25:22:00,23,5,0,0,13.1977
1955,25:25:00,25:25:00,112,6,0,0,14.0972
1955,25:27:00,25:27:00,61,7,0,0,14.8047
1955,25:30:00,25:30:00,97,8,0,0,15.7328
1955,25:32:00,25:32:00,140,9,0,0,16.4953
1955,25:35:00,25:35:00,81,10,0,0,17.7777
1955,25:39:00,25:39:00,87,11,0,0,19.3864
1955,25:43:00,25:43:00,136,12,0,0,20.4608
1955,25:49:00,25:49:00,145,13,0,0,22.7284
1955,25:55:00,25:55:00,27,14,0,0,26.1547
1955,25:59:00,25:59:00,77,15,0,0,28.1500
1955,26:04:00,26:04:00,30,16,0,0,30.3153
1955,26:08:00,26:08:00,92,17,0,0,32.4038
1955,26:13:00,26:13:00,91,18,0,0,34.6343
1955,26:20:00,26:20:00,34,19,0,0,38.9015
1955,26:30:00,26:30:00,35,20,0,0,43.1006
1956,07:09:00,07:09:00,63,1,0,0,0.0000
1956,07:25:00,07:25:00,106,2,0,0,7.7884
1956,07:31:00,07:31:00,23,3,0,0,10.5640
1956,07:34:00,07:34:00,112,4,0,0,11.4634
1956,07:36:00,07:36:00,61,5,0,0,12.1710
1956,07:38:00,07:38:00,97,6,0,0,13.0991
1956,07:41:00,07:41:00,140,7,0,0,13.8616
1956,07:44:00,07:44:00,81,8,0,0,15.1439
1956,07:48:00,07:48:00,87,9,0,0,16.7527
1956,07:51:00,07:51:00,136,10,0,0,17.8271
1956,07:57:00,07:57:00,145,11,0,0,20.0947
1957,04:55:00,04:55:00,63,1,0,0,0.0000
1957,05:11:00,05:11:00,106,2,0,0,7.7884
1957,05:16:00,05:16:00,37,3,0,0,10.0362
1957,05:18:00,05:18:00,23,4,0,0,10.5640
1957,05:21:00,05:21:00,112,5,0,0,11.4634
1957,05:23:00,05:23:00,61,6,0,0,12.1710
1957,05:25:00,05:25:00,97,7,0,0,13.0991
1957,05:28:00,05:28:00,140,8,0,0,13.8616
1957,05:31:00,05:31:00,81,9,0,0,15.1439
1957,05:34:00,05:34:00,87,10,0,0,16.7527
1957,05:37:00,05:37:00,136,11,0,0,17.8271
1957,05:42:00,05:42:00,145,12,0,0,20.0947
1958,06:36:00,06:36:00,63,1,0,0,0.0000
1958,06:52:00,06:52:00,106,2,0,0,7.7884
1958,06:57:00,06:57:00,37,3,0,0,10.0362
1958,06:59:00,06:59:00,23,4,0,0,10.5640
1958,07:02:00,07:02:00,112,5,0,0,11.4634
1958,07:04:00,07:04:00,61,6,0,0,12.1710
1958,07:06:00,07:06:00,97,7,0,0,13.0991
1958,07:09:00,07:09:00,140,8,0,0,13.8616
1958,07:12:00,07:12:00,81,9,0,0,15.1439
1958,07:15:00,07:15:00,87,10,0,0,16.7527
1958,07:18:00,07:18:00,136,11,0,0,17.8271
1958,07:25:00,07:25:00,145,12,0,0,20.0947
1959,15:50:00,15:50:00,63,1,0,0,0.0000
1959,16:06:00,16:06:00,106,2,0,0,7.7884
1959,16:11:00,16:11:00,37,3,0,0,10.0362
1959,16:13:00,16:13:00,23,4,0,0,10.5640
1959,16:16:00,16:16:00,112,5,0,0,11.4634
1959,16:19:00,16:19:00,61,6,0,0,12.1710
1959,16:21:00,16:21:00,97,7,0,0,13.0991
1959,16:24:00,16:24:00,140,8,0,0,13.8616
1959,16:27:00,16:27:00,81,9,0,0,15.1439
1959,16:31:00,16:31:00,87,10,0,0,16.7527
1959,16:34:00,16:34:00,136,11,0,0,17.8271
1959,16:39:00,16:39:00,145,12,0,0,20.0947
1960,16:50:00,16:50:00,63,1,0,0,0.0000
1960,17:06:00,17:06:00,106,2,0,0,7.7884
1960,17:11:00,17:11:00,37,3,0,0,10.0362
1960,17:13:00,17:13:00,23,4,0,0,10.5640
1960,17:16:00,17:16:00,112,5,0,0,11.4634
1960,17:19:00,17:19:00,61,6,0,0,12.1710
1960,17:21:00,17:21:00,97,7,0,0,13.0991
1960,17:24:00,17:24:00,140,8,0,0,13.8616
1960,17:27:00,17:27:00,81,9,0,0,15.1439
1960,17:31:00,17:31:00,87,10,0,0,16.7527
1960,17:34:00,17:34:00,136,11,0,0,17.8271
1960,17:39:00,17:39:00,145,12,0,0,20.0947
1961,17:40:00,17:40:00,63,1,0,0,0.0000
1961,17:56:00,17:56:00,106,2,0,0,7.7884
1961,18:02:00,18:02:00,37,3,0,0,10.0362
1961,18:04:00,18:04:00,23,4,0,0,10.5640
1961,18:07:00,18:07:00,112,5,0,0,11.4634
1961,18:10:00,18:10:00,61,6,0,0,12.1710
1961,18:12:00,18:12:00,97,7,0,0,13.0991
1961,18:15:00,18:15:00,140,8,0,0,13.8616
1961,18:18:00,18:18:00,81,9,0,0,15.1439
1961,18:22:00,18:22:00,87,10,0,0,16.7527
1961,18:25:00,18:25:00,136,11,0,0,17.8271
1961,18:30:00,18:30:00,145,12,0,0,20.0947
1962,17:35:00,17:35:00,105,1,0,0,0.0000
1962,17:51:00,17:51:00,106,2,0,0,10.4223
1962,17:58:00,17:58:00,23,3,0,0,13.1979
1962,18:01:00,18:01:00,112,4,0,0,14.0973
1962,18:06:00,18:06:00,140,5,0,0,16.4955
1962,18:09:00,18:09:00,81,6,0,0,17.7778
1962,18:13:00,18:13:00,87,7,0,0,19.3866
1962,18:17:00,18:17:00,136,8,0,0,20.4610
1962,18:23:00,18:23:00,145,9,0,0,22.7286
1962,18:29:00,18:29:00,27,10,0,0,26.1549
1962,18:33:00,18:33:00,77,11,0,0,28.1502
1962,18:38:00,18:38:00,30,12,0,0,30.3155
1962,18:42:00,18:42:00,92,13,0,0,32.4040
1962,18:47:00,18:47:00,91,14,0,0,34.6345
1962,18:54:00,18:54:00,94,15,0,0,38.3256
1962,18:58:00,18:58:00,34,16,0,0,38.9019
1962,19:09:00,19:09:00,35,17,0,0,43.1009
1963,06:11:00,06:11:00,105,1,0,0,0.0000
1963,06:20:00,06:20:00,38187,2,0,0,4.9884
1963,06:30:00,06:30:00,106,3,0,0,10.4222
1963,06:36:00,06:36:00,37,4,0,0,12.6699
1963,06:39:00,06:39:00,23,5,0,0,13.1977
1963,06:42:00,06:42:00,112,6,0,0,14.0972
1963,06:44:00,06:44:00,61,7,0,0,14.8047
1963,06:48:00,06:48:00,140,8,0,0,16.4953
1963,06:51:00,06:51:00,81,9,0,0,17.7777
1963,06:56:00,06:56:00,87,10,0,0,19.3864
1963,07:00:00,07:00:00,136,11,0,0,20.4608
1963,07:08:00,07:08:00,145,12,0,0,22.7284
1963,07:15:00,07:15:00,27,13,0,0,26.1547
1963,07:19:00,07:19:00,77,14,0,0,28.1500
1963,07:24:00,07:24:00,30,15,0,0,30.3153
1963,07:28:00,07:28:00,92,16,0,0,32.4038
1963,07:33:00,07:33:00,91,17,0,0,34.6343
1963,07:40:00,07:40:00,94,18,0,0,38.3254
1963,07:42:00,07:42:00,34,19,0,0,38.9017
1963,07:56:00,07:56:00,35,20,0,0,43.1008
1964,11:39:00,11:39:00,105,1,0,0,0.0000
1964,11:49:00,11:49:00,38187,2,0,0,4.9884
1964,11:58:00,11:58:00,106,3,0,0,10.4222
1964,12:03:00,12:03:00,37,4,0,0,12.6699
1964,12:06:00,12:06:00,23,5,0,0,13.1977
1964,12:09:00,12:09:00,112,6,0,0,14.0972
